URL	Nom	Type	Rank	Location	Number of Comments	Note	Téléphone
https://www.tripadvisor.fr/Attraction_Review-g644129-d10406937-Reviews-Chateau_Margilliere-Brignoles_Var_Provence_Alpes_Cote_d_Azur.html	Chateau Margilliere	Boutiques de cadeaux ou spécialisées, Vignobles	Nº 8 sur 15 choses à voir/à faire à Brignoles	route de Cabasse, 83170 Brignoles France	5 avis	5.0	+33 4 94 69 05 34
https://www.tripadvisor.fr/Attraction_Review-g187253-d13203555-Reviews-Provence_Gourmet-Marseille_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html	Provence Gourmet	Cours de cuisine	Nº 6 sur 19 Cours et ateliers à Marseille	11 La Canebière, 13001 Marseille France	4 avis	4.0	+33 6 09 60 60 84
https://www.tripadvisor.fr/Attraction_Review-g187234-d13201744-Reviews-Aquarelle_Riviera_Tours-Nice_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Az.html	Aquarelle Riviera Tours	Oenotourisme , Taxis et navettes, Circuits privés, Plus	Nº 25 sur 49 Restauration à Nice	Nice, France	7 avis	4.5	
https://www.tripadvisor.fr/Attraction_Review-g635827-d13958306-Reviews-Domaine_de_la_Begude-La_Cadiere_d_Azur_Var_Provence_Alpes_Cote_d_Azur.html	Domaine de la Bégude	Vignobles	Nº 8 sur 15 choses à voir/à faire à La Cadière d'Azur	Route des Garrigues, 83330 La Cadière d'Azur France	6 avis	5.0	+33 4 42 08 92 34
https://www.tripadvisor.fr/Attraction_Review-g1080076-d15318480-Reviews-Domaine_D_Ourea-Vacqueyras_Vaucluse_Provence_Alpes_Cote_d_Azur.html	Domaine D'Ouréa	Vignobles	Nº 8 sur 9 choses à voir/à faire à Vacqueyras	470 Chemin de Fontbonne, 84190 Vacqueyras France	4 avis	5.0	+33 6 76 71 32 44
https://www.tripadvisor.fr/Attraction_Review-g1091113-d3319676-Reviews-Caveau_Chantecotes-Sainte_Cecile_les_Vignes_Vaucluse_Provence_Alpes_Cote_d_Azur.html	Caveau Chantecotes	Vignobles	Nº 4 sur 7 choses à voir/à faire à Sainte-Cecile-les-Vignes	Cours Maurice Trintignant, 84290 Sainte-Cecile-les-Vignes France	23 avis	5.0	+33 4 90 30 83 25
https://www.tripadvisor.fr/Attraction_Review-g2095536-d12611572-Reviews-Les_Caves_du_Commandeur-Montfort_sur_Argens_Var_Provence_Alpes_Cote_d_Azur.html	Les Caves du Commandeur	Vignobles	Nº 1 sur 2 choses à voir/à faire à Montfort-sur-Argens	18 Rue du Moulin, 83570 Montfort-sur-Argens France	7 avis	4.5	+33 4 94 59 59 02
https://www.tripadvisor.fr/Attraction_Review-g187234-d8379631-Reviews-It_s_My_City_Tour-Nice_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html	It's My City Tour	Visites historiques à la découverte du patrimoine, Visites culturelles, Circuits privés, Plus	Nº 26 sur 49 Restauration à Nice	Nice, France	11 avis	4.0	
https://www.tripadvisor.fr/Attraction_Review-g187213-d4500759-Reviews-Domaine_Vintur-Carpentras_Vaucluse_Provence_Alpes_Cote_d_Azur.html	Domaine Vintur	Vignobles	Nº 12 sur 39 choses à voir/à faire à Carpentras	5386 avenue Saint Roch Route de Malaucene, 84200 Carpentras France	6 avis	5.0	+33 4 90 28 82 72
https://www.tripadvisor.fr/Attraction_Review-g187251-d3515662-Reviews-Chateau_Maucoil-Orange_Vaucluse_Provence_Alpes_Cote_d_Azur.html	Chateau Maucoil	Vignobles	Nº 11 sur 28 choses à voir/à faire à Orange	Chemin de Maucoil, 84100 Orange France	8 avis	5.0	+33 4 90 34 14 86
https://www.tripadvisor.fr/Attraction_Review-g1080054-d8797565-Reviews-La_Cave_d_Augustin-La_Seyne_sur_Mer_Var_Provence_Alpes_Cote_d_Azur.html	La Cave d'Augustin	Bars à vins	Nº 1 sur 2 Vie nocturne à La Seyne-sur-Mer	6 cours Louis Blanc, 83500 La Seyne-sur-Mer France	7 avis	4.5	+33 4 89 29 04 95
https://www.tripadvisor.fr/Attraction_Review-g187234-d13803395-Reviews-Nice_City_Food_Tour-Nice_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html	Nice City Food Tour	Circuits gourmands	Nº 27 sur 49 Restauration à Nice	Nice, France	6 avis	4.5	
https://www.tripadvisor.fr/Attraction_Review-g187209-d9857690-Reviews-Chateau_L_Evesque-Aix_en_Provence_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html	Château L'Evesque	Vignobles, Cours et ateliers	Nº 12 sur 30 Cours et ateliers à Aix-en-Provence	250 route de Couteron, 13100, Aix-en-Provence France	21 avis	4.5	+33 4 42 54 00 00
https://www.tripadvisor.fr/Attraction_Review-g187215-d12539067-Reviews-Domaine_de_Saje-Chateauneuf_du_Pape_Vaucluse_Provence_Alpes_Cote_d_Azur.html	Domaine de Saje	Vignobles	Nº 27 sur 47 choses à voir/à faire à Châteauneuf-du-Pape	21 Rue Commandant Lemaitre, 84230 Châteauneuf-du-Pape France	6 avis	5.0	+33 6 80 95 82 53
https://www.tripadvisor.fr/Attraction_Review-g1596637-d12338171-Reviews-Chateau_Canadel-Le_Castellet_Var_Provence_Alpes_Cote_d_Azur.html	Château Canadel	Vignobles	Nº 8 sur 12 choses à voir/à faire à Le Castellet	98 Chemin du Canadeau, 83330 Le Castellet France	3 avis	5.0	+33 4 94 98 40 10
https://www.tripadvisor.fr/Attraction_Review-g635587-d11663882-Reviews-Domaine_de_Tara-Roussillon_Gordes_Luberon_Vaucluse_Provence_Alpes_Cote_d_Azur.html	Domaine de Tara	Vignobles	Nº 9 sur 14 choses à voir/à faire à Roussillon	Les Rossignols, 84220 Roussillon, Gordes France	4 avis	4.5	+33 4 90 05 74 87
https://www.tripadvisor.fr/Attraction_Review-g1380419-d10384972-Reviews-Chateau_Gassier-Puyloubier_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html	Château Gassier	Oenotourisme	Nº 2 sur 3 choses à voir/à faire à Puyloubier	Puyloubier, France	6 avis	4.0	
https://www.tripadvisor.fr/Attraction_Review-g187255-d4005232-Reviews-Mas_Des_Bories-Salon_de_Provence_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html	Mas Des Bories	Vignobles	Nº 11 sur 16 choses à voir/à faire à Salon-de-Provence	Rue de la Coustelade, 13300, Salon-de-Provence France	7 avis	5.0	+33 4 90 56 03 65
https://www.tripadvisor.fr/Attraction_Review-g641878-d8867130-Reviews-Moulin_a_huile_La_Balmeenne-Beaumes_de_Venise_Vaucluse_Provence_Alpes_Cote_d_Azur.html	Moulin à huile La Balméenne	Circuits gourmands, Visites culturelles	Nº 16 sur 19 choses à voir/à faire à Beaumes-de-Venise	Beaumes-de-Venise, France	33 avis	3.5	
https://www.tripadvisor.fr/Attraction_Review-g1194669-d17605951-Reviews-Domaine_des_Feraud-Vidauban_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Az.html	Domaine des Féraud	Circuits privés, Cours de cuisine	Nº 5 sur 7 choses à voir/à faire à Vidauban	Vidauban, France	4 avis	4.5	
https://www.tripadvisor.fr/Attraction_Review-g1310501-d14164677-Reviews-Cave_Cooperative_les_Coteaux_du_Rhone-Serignan_du_Comtat_Vaucluse_Provence_Alpe.html	Cave Coopérative les Coteaux du Rhône	Vignobles	Nº 4 sur 4 choses à voir/à faire à Serignan-du-Comtat	57 Chemin Derriere le Parc, 84830 Serignan-du-Comtat France	6 avis	5.0	+33 4 90 70 42 46
https://www.tripadvisor.fr/Attraction_Review-g187215-d4994182-Reviews-Domaine_Andre_Mathieu-Chateauneuf_du_Pape_Vaucluse_Provence_Alpes_Cote_d_Azur.html	Domaine André Mathieu	Vignobles	Nº 28 sur 47 choses à voir/à faire à Châteauneuf-du-Pape	3 Bis Route de Courthézon, 84230 Châteauneuf-du-Pape France	5 avis	4.5	+33 4 90 83 72 09
https://www.tripadvisor.fr/Attraction_Review-g187234-d9727589-Reviews-La_Brasserie_Artisanale_de_Nice-Nice_French_Riviera_Cote_d_Azur_Provence_Alpes_Co.html	La Brasserie Artisanale de Nice	Brasseries	Nº 128 sur 203 choses à voir/à faire à Nice	14 avenue Villermont, 06000 Nice France	10 avis	5.0	+33 9 73 59 20 30
https://www.tripadvisor.fr/Attraction_Review-g1067682-d14939478-Reviews-Domaine_Rabasse_Charavin-Cairanne_Vaucluse_Provence_Alpes_Cote_d_Azur.html	Domaine Rabasse Charavin	Boutiques de cadeaux ou spécialisées, Vignobles	Nº 5 sur 9 choses à voir/à faire à Cairanne	1030 Chemin des Girard, 84290 Cairanne France	3 avis	5	+33 4 90 30 70 05
https://www.tripadvisor.fr/Attraction_Review-g1310732-d11947383-Reviews-Domaine_des_Amouriers-Sarrians_Vaucluse_Provence_Alpes_Cote_d_Azur.html	Domaine des Amouriers	Vignobles	Nº 2 sur 4 choses à voir/à faire à Sarrians	5801 Route de la Garrigue de l'Etang, 84260 Sarrians France	4 avis	5.0	+33 4 90 65 83 22
https://www.tripadvisor.fr/Attraction_Review-g230048-d9467014-Reviews-Aix_capades_Gourmandes-Pertuis_Luberon_Vaucluse_Provence_Alpes_Cote_d_Azur.html	Aix'capades Gourmandes	Circuits privés, Visites culturelles, Circuits gourmands	Nº 2 sur 3 Visites guidées à Pertuis	Pertuis, France	6 avis	4.5	
https://www.tripadvisor.fr/Attraction_Review-g528747-d16863559-Reviews-Domaine_Grande_Bastide-Tourrettes_Fayence_Var_Provence_Alpes_Cote_d_Azur.html	Domaine Grande Bastide	Vignobles	Nº 2 sur 3 choses à voir/à faire à Tourrettes	397 route de la Grande Bastide, 83440 Tourrettes, Fayence France	3 avis	4.5	+33 4 94 76 00 74
https://www.tripadvisor.fr/Attraction_Review-g1929861-d16662628-Reviews-Ferme_Des_Arnaud-Villedieu_Vaucluse_Provence_Alpes_Cote_d_Azur.html	Ferme Des Arnaud	Vignobles	Nº 1 sur 3 choses à voir/à faire à Villedieu	D7 Lieu-Dit Les Pigières, 84110 Villedieu France	3 avis	5.0	+33 6 82 33 27 48
https://www.tripadvisor.fr/Attraction_Review-g187242-d8560113-Reviews-Chevalier_Torpez-Saint_Tropez_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Az.html	Chevalier Torpez	Vignobles	Nº 36 sur 42 choses à voir/à faire à Saint-Tropez	Avenue Paul Roussel Derrière la Place des Lices, 83990, Saint-Tropez France	3 avis	4.5	+33 4 94 97 01 60
https://www.tripadvisor.fr/Attraction_Review-g3693257-d12726827-Reviews-Domaine_de_La_Maurette-La_Motte_Var_Provence_Alpes_Cote_d_Azur.html	Domaine de La Maurette	Vignobles	Nº 7 sur 10 choses à voir/à faire à La Motte	Route de Callas, 83920 La Motte France	7 avis	4.5	+33 4 94 45 51 54
https://www.tripadvisor.fr/Attraction_Review-g580180-d17705418-Reviews-Bistrot_du_haut_du_village_Cave_a_vins_du_XIIe_siecle-Bonnieux_Luberon_Vaucluse_.html	Bistrot du haut du village Cave à vins du XIIe siècle	Oenotourisme	Nº 11 sur 18 choses à voir/à faire à Bonnieux	Bonnieux, France	4 avis	4.5	
https://www.tripadvisor.fr/Attraction_Review-g187234-d12454035-Reviews-Jacobs_Creation-Nice_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html	Jacobs Creation	Cours de cuisine	Nº 13 sur 33 Cours et ateliers à Nice	56 Avenue Raymond Comboul, 06000 Nice France	4 avis	5.0	+33 6 82 69 34 25
https://www.tripadvisor.fr/Attraction_Review-g1932665-d18314936-Reviews-L_OLIVE_ENCHANTEE_DU_VERDON-Quinson_Alpes_de_Haute_Provence_Provence_Alpes_Cote.html	L'OLIVE ENCHANTEE DU VERDON	Circuits gourmands	Nº 4 sur 6 choses à voir/à faire à Quinson	Quinson, France	3 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g187253-d17463554-Reviews-COLOR_GROUP_EXPERIENCE-Marseille_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html	COLOR GROUP EXPERIENCE	Excursions d'une journée, Oenotourisme , Circuits privés, Plus	Nº 16 sur 31 Restauration à Marseille	Marseille, France	4 avis	4.5	
https://www.tripadvisor.fr/Attraction_Review-g445021-d14949882-Reviews-Chateau_Saint_Pierre-Les_Arcs_sur_Argens_Var_Provence_Alpes_Cote_d_Azur.html	Château Saint Pierre	Vignobles	Nº 11 sur 13 choses à voir/à faire à Les Arcs sur Argens	route de Taradeau, 83460 Les Arcs sur Argens France	4 avis	4.5	+33 4 94 47 41 47
https://www.tripadvisor.fr/Attraction_Review-g187215-d17755397-Reviews-Domaine_du_Galet_des_Papes-Chateauneuf_du_Pape_Vaucluse_Provence_Alpes_Cote_d_Az.html	Domaine du Galet des Papes	Vignobles	Nº 29 sur 47 choses à voir/à faire à Châteauneuf-du-Pape	15 route de Bedarrides, 84230 Châteauneuf-du-Pape France	3 avis	4.5	+33 4 90 83 73 67
https://www.tripadvisor.fr/Attraction_Review-g1180104-d9746937-Reviews-Au_verger_saint_Joseph-Saint_Martin_Vesubie_Alpes_Maritimes_Provence_Alpes_Cote_.html	Au verger saint Joseph	Marchés fermiers	Nº 8 sur 11 choses à voir/à faire à Saint Martin-Vesubie	Allées de Verdun, 06450 Saint Martin-Vesubie France	6 avis	4.5	+33 6 23 42 73 29
https://www.tripadvisor.fr/Attraction_Review-g1165144-d15123991-Reviews-Cave_Des_Vignerons_Londais-La_Londe_Les_Maures_French_Riviera_Cote_d_Azur_Prove.html	Cave Des Vignerons Londais	Vignobles	Nº 8 sur 13 choses à voir/à faire à La Londe Les Maures		3 avis		
https://www.tripadvisor.fr/Attraction_Review-g187245-d2228997-Reviews-Domaine_Saint_Joseph-Vence_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html	Domaine Saint-Joseph	Vignobles	Nº 10 sur 13 choses à voir/à faire à Vence	160 chemin des Vignes, 06140 Vence France	4 avis	5.0	+33 6 09 28 26 59
https://www.tripadvisor.fr/Attraction_Review-g196676-d10677752-Reviews-La_Madrague-La_Croix_Valmer_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azu.html	La Madrague	Vignobles	Nº 12 sur 19 choses à voir/à faire à La Croix Valmer	Boulevard Gigaro, 83420 La Croix Valmer France	4 avis	4.0	+33 4 94 49 04 54
https://www.tripadvisor.fr/Attraction_Review-g187215-d5979191-Reviews-Domaine_Mousset-Chateauneuf_du_Pape_Vaucluse_Provence_Alpes_Cote_d_Azur.html	Domaine Mousset	Vignobles	Nº 30 sur 47 choses à voir/à faire à Châteauneuf-du-Pape	B P 15 Chateau des Fines Roches, 84230 Châteauneuf-du-Pape France	28 avis	5.0	+33 4 90 83 50 05
https://www.tripadvisor.fr/Attraction_Review-g1941213-d12139843-Reviews-Domaine_Les_Toulons-Rians_Var_Provence_Alpes_Cote_d_Azur.html	Domaine Les Toulons	Vignobles	Nº 2 sur 3 choses à voir/à faire à Rians	Route de Jouques Quartier Les Toulons, 83560 Rians France	5 avis	4.5	+33 4 94 80 37 88
https://www.tripadvisor.fr/Attraction_Review-g1310732-d15747675-Reviews-Fontaine_Du_Clos-Sarrians_Vaucluse_Provence_Alpes_Cote_d_Azur.html	Fontaine Du Clos	Vignobles	Nº 3 sur 4 choses à voir/à faire à Sarrians	735 Boulevard du Comté d'Orange, 84260 Sarrians France	8 avis	5.0	+33 4 90 65 59 39
https://www.tripadvisor.fr/Attraction_Review-g1067682-d10642345-Reviews-Domaine_Oratoire_Saint_Martin-Cairanne_Vaucluse_Provence_Alpes_Cote_d_Azur.html	Domaine Oratoire Saint Martin	Vignobles	Nº 6 sur 9 choses à voir/à faire à Cairanne	570 route de Saint Roman, 84290 Cairanne France	9 avis	5.0	+33 4 90 30 82 07
https://www.tripadvisor.fr/Attraction_Review-g1056024-d4596896-Reviews-Maison_Lavau-Violes_Vaucluse_Provence_Alpes_Cote_d_Azur.html	Maison Lavau	Vignobles	Nº 1 sur 2 choses à voir/à faire à Violes	Route de Cairanne, 84150 Violes France	4 avis	5.0	+33 4 90 70 98 71
https://www.tripadvisor.fr/Attraction_Review-g196681-d9857371-Reviews-Les_Halles_de_L_Olivier-Istres_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html	Les Halles de L'Olivier	Marchés fermiers	Nº 9 sur 12 choses à voir/à faire à Istres	boulevard Leon Jouhaux, 13800 Istres France	19 avis	4.5	+33 6 75 98 00 61
https://www.tripadvisor.fr/Attraction_Review-g1237549-d5603882-Reviews-Domaine_de_Piaugier-Sablet_Vaucluse_Provence_Alpes_Cote_d_Azur.html	Domaine de Piaugier	Vignobles	Nº 4 sur 7 choses à voir/à faire à Sablet	3 route de Carpentras, 84110 Sablet France	4 avis	5.0	+33 4 90 46 96 49
https://www.tripadvisor.fr/Attraction_Review-g635827-d15311545-Reviews-Domaine_La_Suffrene-La_Cadiere_d_Azur_Var_Provence_Alpes_Cote_d_Azur.html	Domaine La Suffrène	Vignobles	Nº 9 sur 15 choses à voir/à faire à La Cadière d'Azur	1066 Chemin de Cuges, 83740 La Cadière d'Azur France	3 avis	5.0	+33 4 94 90 09 23
https://www.tripadvisor.fr/Attraction_Review-g641878-d3319675-Reviews-Domaine_la_Ligiere_Winery-Beaumes_de_Venise_Vaucluse_Provence_Alpes_Cote_d_Azur.html	Domaine la Ligière Winery	Vignobles	Nº 17 sur 19 choses à voir/à faire à Beaumes-de-Venise	1385 Chemin des Seyrels, 84190, Beaumes-de-Venise France	5 avis	5.0	+33 4 90 62 98 00
https://www.tripadvisor.fr/Attraction_Review-g635831-d17571468-Reviews-Vindemio-Mazan_Vaucluse_Provence_Alpes_Cote_d_Azur.html	Vindemio	Oenotourisme	Nº 5 sur 10 choses à voir/à faire à Mazan	Mazan, France	3 avis	4.5	
https://www.tripadvisor.fr/Attraction_Review-g641880-d17422378-Reviews-Chateau_Fontvert-Lourmarin_Luberon_Vaucluse_Provence_Alpes_Cote_d_Azur.html	Château Fontvert	Oenotourisme	Nº 12 sur 20 choses à voir/à faire à Lourmarin	Lourmarin, France	3 avis	4.5	
https://www.tripadvisor.fr/Attraction_Review-g187234-d3605101-Reviews-Victoria_s_Nice_Eats-Nice_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html	Victoria's Nice Eats	Circuits gourmands	Nº 30 sur 49 Restauration à Nice	Nice, France	6 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g187209-d7083028-Reviews-Atelier_Culinarion-Aix_en_Provence_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html	Atelier Culinarion	Cours de cuisine	Nº 13 sur 30 Cours et ateliers à Aix-en-Provence	52 rue des Cordeliers, 13100, Aix-en-Provence France	7 avis	4.5	+33 4 42 26 88 94
https://www.tripadvisor.fr/Attraction_Review-g4114785-d6473964-Reviews-Domaine_des_Aphillanthes-Travaillan_Vaucluse_Provence_Alpes_Cote_d_Azur.html	Domaine des Aphillanthes	Vignobles	Nº 1 sur 2 choses à voir/à faire à Travaillan	Quartier Saint Jean, 84850 Travaillan France	5 avis	5.0	+33 4 90 37 25 99
https://www.tripadvisor.fr/Attraction_Review-g1957338-d14940047-Reviews-Vignoble_Art_Mas-Visan_Vaucluse_Provence_Alpes_Cote_d_Azur.html	Vignoble Art Mas	Vignobles	Nº 2 sur 4 choses à voir/à faire à Visan	1099 Chemin du Rastelet, 84820 Visan France	3 avis	4.5	+33 6 71 02 42 86
https://www.tripadvisor.fr/Attraction_Review-g187211-d7927750-Reviews-Mas_de_Valeriole-Arles_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html	Mas de Valériole	Vignobles	Nº 47 sur 60 choses à voir/à faire à Arles	36 B Gageron Route D, 13200, Arles France	4 avis	4.0	
https://www.tripadvisor.fr/Attraction_Review-g187251-d12188866-Reviews-Domaine_de_la_Palud-Orange_Vaucluse_Provence_Alpes_Cote_d_Azur.html	Domaine de la Palud	Vignobles	Nº 12 sur 28 choses à voir/à faire à Orange	Route de Jonquieres Domaine de la palud, 84100 Orange France	3 avis	4.5	+33 9 67 72 75 84
https://www.tripadvisor.fr/Attraction_Review-g641879-d4007543-Reviews-La_petite_maison_Cooking_Class-Cucuron_Luberon_Vaucluse_Provence_Alpes_Cote_d_Azu.html	La petite maison Cooking Class	Cours de cuisine	Nº 6 sur 8 choses à voir/à faire à Cucuron	Place de l'Etang, 84160 Cucuron France	6 avis	4.5	+33 4 90 68 21 99
https://www.tripadvisor.fr/Attraction_Review-g641880-d17815926-Reviews-Chateau_les_Gardis-Lourmarin_Luberon_Vaucluse_Provence_Alpes_Cote_d_Azur.html	Château les Gardis	Oenotourisme	Nº 13 sur 20 choses à voir/à faire à Lourmarin	Lourmarin, France	2 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g1165144-d14113946-Reviews-Chateau_Pas_du_Cerf-La_Londe_Les_Maures_French_Riviera_Cote_d_Azur_Provence_Alp.html	Château Pas du Cerf	Vignobles	Nº 10 sur 13 choses à voir/à faire à La Londe Les Maures	5920 Route de Collobrières, 83250 La Londe Les Maures France	3 avis	5.0	+33 4 94 00 81 04
https://www.tripadvisor.fr/Attraction_Review-g668280-d15023854-Reviews-Marche_de_Marches_a_Greoux_les_Bains-Greoux_les_Bains_Alpes_de_Haute_Provence_Pr.html	Marché de Marchés à Gréoux-les-Bains	Marchés fermiers	Nº 12 sur 17 choses à voir/à faire à Gréoux les Bains		4 avis		
https://www.tripadvisor.fr/Attraction_Review-g1471858-d12764725-Reviews-Brasserie_Lub-Taillades_Luberon_Vaucluse_Provence_Alpes_Cote_d_Azur.html	Brasserie Lub'	Boutiques de cadeaux ou spécialisées, Brasseries	Nº 2 sur 2 choses à voir/à faire à Taillades	Lot 9B ZA Bel Air Lot 9B ZA Bel Air, 84300 Taillades France	3 avis	5.0	+33 4 90 74 43 99
https://www.tripadvisor.fr/Attraction_Review-g1056024-d10859358-Reviews-Domaine_de_L_Espigouette-Violes_Vaucluse_Provence_Alpes_Cote_d_Azur.html	Domaine de L'Espigouette	Vignobles	Nº 2 sur 2 choses à voir/à faire à Violes	1006 Routed'orange, 84150 Violes France	3 avis	5.0	+33 4 90 70 95 48
https://www.tripadvisor.fr/Attraction_Review-g2308947-d3808779-Reviews-Domaine_CROIX_ROUSSE-Puget_Ville_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_.html	Domaine CROIX ROUSSE	Vignobles	Nº 2 sur 4 choses à voir/à faire à Puget-Ville	Chemin du Merlançon, 83390 Puget-Ville France	4 avis	5.0	+33 6 11 86 93 80
https://www.tripadvisor.fr/Attraction_Review-g616121-d1644151-Reviews-Domaine_de_Marie_Caveau_Luberon_Provence-Menerbes_Luberon_Vaucluse_Provence_Alpes.html	Domaine de Marie - Caveau Luberon/Provence	Vignobles	Nº 6 sur 11 choses à voir/à faire à Menerbes	Quartier la Verrerie, 84560 Menerbes France	17 avis	5.0	+33 4 90 72 54 23
https://www.tripadvisor.fr/Attraction_Review-g2164809-d12622959-Reviews-Domaine_Des_Hauts_Collines-Saint_Jeannet_Digne_les_Bains_Alpes_de_Haute_Provenc.html	Domaine Des Hauts Collines	Vignobles	Nº 3 sur 5 choses à voir/à faire à Saint Jeannet		5 avis		
https://www.tripadvisor.fr/Attraction_Review-g644131-d11702586-Reviews-Domaine_de_la_Navicelle-Le_Pradet_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote.html	Domaine de la Navicelle	Vignobles	Nº 10 sur 15 choses à voir/à faire à Le Pradet	1617 Chemin de la Cibonne, 83220 Le Pradet France	3 avis	5.0	+33 4 94 21 79 99
https://www.tripadvisor.fr/Attraction_Review-g674854-d12800134-Reviews-Domaine_du_Tix-Mormoiron_Vaucluse_Provence_Alpes_Cote_d_Azur.html	Domaine du Tix	Vignobles	Nº 5 sur 5 choses à voir/à faire à Mormoiron	209 Chemin Col Blanc, 84570 Mormoiron France	3 avis	5.0	+33 4 90 61 84 43
https://www.tripadvisor.fr/Attraction_Review-g187253-d8614624-Reviews-Videodrome_2-Marseille_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html	Videodrome 2	Salles de cinéma, Bars à vins	Nº 19 sur 31 Restauration à Marseille	49 Cours Julien, 13006 Marseille France	7 avis	4.5	+33 4 91 42 75 41
https://www.tripadvisor.fr/Attraction_Review-g187253-d17653017-Reviews-Protis_Tours-Marseille_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html	Protis Tours	Excursions d'une journée, Oenotourisme , Circuits privés, Plus	Nº 18 sur 31 Restauration à Marseille	Marseille, France	2 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g187212-d15647504-Reviews-Chateau_Saint_Pierre_d_Escarvaillac-Avignon_Vaucluse_Provence_Alpes_Cote_d_Azur.html	Château Saint-Pierre d'Escarvaillac	Vignobles	Nº 51 sur 76 choses à voir/à faire à Avignon	Chemin de Bonpas, 84140, Avignon France	2 avis	5.0	+33 6 87 14 49 92
https://www.tripadvisor.fr/Attraction_Review-g1080054-d8504688-Reviews-Marche_provencal-La_Seyne_sur_Mer_Var_Provence_Alpes_Cote_d_Azur.html	Marché provençal	Marchés aux puces et de rue, Marchés fermiers	Nº 16 sur 17 choses à voir/à faire à La Seyne-sur-Mer	Cours Louis Blanc et Place Lalo, 83500 La Seyne-sur-Mer France	71 avis	4.5	
https://www.tripadvisor.fr/Attraction_Review-g187234-d16652325-Reviews-La_Cave-Nice_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html	La Cave	Bars à vins	Nº 26 sur 64 Vie nocturne à Nice	95 boulevard Gambetta, 06000 Nice France	2 avis	5.0	+33 6 69 03 03 06
https://www.tripadvisor.fr/Attraction_Review-g4468858-d16801448-Reviews-Domaine_Fond_Croze-Saint_Roman_de_Malegarde_Vaucluse_Provence_Alpes_Cote_d_Azur.html	Domaine Fond Croze	Oenotourisme	Nº 1 sur 2 choses à voir/à faire à Saint-Roman-de-Malegarde	Saint-Roman-de-Malegarde, France	2 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g230043-d14067123-Reviews-Domaine_de_la_Sangliere-Bormes_Les_Mimosas_French_Riviera_Cote_d_Azur_Provence_A.html	Domaine de la Sanglière	Vignobles	Nº 18 sur 21 choses à voir/à faire à Bormes-les-Mimosas	3886 Route de Léoube, 83230 Bormes-les-Mimosas France	3 avis	4.5	+33 4 94 00 48 58
https://www.tripadvisor.fr/Attraction_Review-g635589-d8288893-Reviews-Chateau_Lafoux-Tourves_Var_Provence_Alpes_Cote_d_Azur.html	Château Lafoux	Vignobles	Nº 7 sur 8 choses à voir/à faire à Tourves	Dn 7, 83170 Tourves France	4 avis	5.0	+33 4 94 78 77 86
https://www.tripadvisor.fr/Attraction_Review-g187253-d17443530-Reviews-Fada_Food_Tour-Marseille_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html	Fada Food Tour	Circuits gourmands, Visites guidées	Nº 20 sur 31 Restauration à Marseille	Marseille, France	2 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g1237549-d6983398-Reviews-Domaine_du_Pourra-Sablet_Vaucluse_Provence_Alpes_Cote_d_Azur.html	Domaine du Pourra	Vignobles	Nº 5 sur 7 choses à voir/à faire à Sablet	16 route de Vaison Quartier les Abeilles, 84110 Sablet France	4 avis	5.0	+33 4 90 46 93 59
https://www.tripadvisor.fr/Attraction_Review-g1054100-d12964687-Reviews-Le_Clos_Des_Saumanes-Chateauneuf_de_Gadagne_L_Isle_sur_la_Sorgue_Vaucluse_Prove.html	Le Clos Des Saumanes	Vignobles	Nº 1 sur 2 choses à voir/à faire à Chateauneuf-de-Gadagne	510 Chemin des Saumanes, 84470 Chateauneuf-de-Gadagne, L'Isle-sur-la-Sorgue France	2 avis	5.0	+33 4 90 22 42 75
